Gender;Height ( inch );Weight ( libre );Height_old_meter;Weight_old_kg;Height_meter;Weight_kg
Male;70,17830705;198,3676122;1,782528999;89,97803535;1,37;100,05
Female;63,41116968;129,1961492;1,61064371;58,60238751;1,44;112,8
Female;65,4815212;147,7399528;1,663230638;67,01371533;1,45;65,55
Female;65,02182776;124,564872;1,651554425;56,50167551;1,34;105,84
Female;65,36373727;145,9286724;1,660238927;66,19213236;1,71;83,49
Male;65,4808581;150,2923072;1,663213796;68,17144382;1,45;119,7
Female;65,61561163;123,4982558;1,666636535;56,01786654;1,41;111,93
Male;65,79604992;158,4603238;1,671219668;71,87639382;1,55;66,15
Female;62,49568087;137,5368148;1,587390294;62,38564979;1,84;107,2
Male;65,25560915;145,3352606;1,657492472;65,9229653;1,59;65,4
Male;70,30017896;196,5850577;1,785624546;89,16948223;1,62;137,76
Male;70,88614442;224,6951625;1,800508068;101,9200113;1,87;105,49
Female;62,47225794;120,1691333;1,586795352;54,50780197;1,39;41,83
Male;72,14585181;191,8741693;1,832504636;87,03265919;1,45;53,2
Male;72,38609816;212,2125188;1,838606893;96,25797935;1,63;67,8
Female;60,44739666;117,653785;1,535363875;53,36685918;1,72;97,6
Female;62,49095906;140,6110439;1,58727036;63,78009665;1,69;107,1
Female;64,54224989;162,4134633;1,639373147;73,66950774;1,65;75,9
Male;65,97904809;173,8867612;1,675867821;78,87370812;1,76;113,4
Male;69,76886219;186,3328433;1,7721291;84,519156;1,33;57,27
Male;70,76286513;194,7965673;1,797376774;88,35823663;1,64;85,5
Male;73,27944485;209,228854;1,861297899;94,90461176;1,58;106,92
Female;63,92472801;139,6534613;1,623688091;63,34574449;1,61;140,97
Female;65,78672302;159,3739218;1,670982765;72,29079491;1,38;57,2
Male;61,31079843;150,3164486;1,55729428;68,18239417;1,88;153,18
Female;65,90758069;146,4146381;1,67405255;66,4125627;1,81;69,43
Male;68,01907816;174,2651629;1,727684585;79,04534825;1,76;163,8
Female;58,03217317;92,79145025;1,474017199;42,08949383;1,36;60,2
Female;65,4259315;142,451122;1,66181866;64,61474204;1,44;102,46
Female;65,880014;131,7614428;1,673352356;59,76598511;1,44;58,28
Male;65,73781212;179,4894904;1,669740428;81,41506334;1,8;105,3
Male;67,55605126;158,5679874;1,715923702;71,92522921;1,85;86,4
Female;64,83135951;143,086256;1,646716532;64,90283397;1,4;58,5
Male;70,54927972;191,3188108;1,791951705;86,78075282;1,67;98,28
Male;61,61112054;136,668509;1,564922462;61,9917929;1,69;149,94
Male;72,2299021;206,2235379;1,834639513;93,54142331;1,33;78,02
Male;65,42607816;165,8480293;1,661822385;75,22740067;1,85;141,75
Female;59,77390642;124,4180192;1,518257223;56,4350642;1,47;107,67
Female;64,31686633;143,8595692;1,633648405;65,25360294;1,85;89,1
Female;65,84531638;146,9657785;1,672471036;66,66255578;1,34;94,92
Male;71,80477292;220,3981272;1,823841232;99,97090886;1,84;139,36
Male;73,91254915;202,4299596;1,877378748;91,82068513;1,4;77,4
Male;71,06690628;184,2792458;1,80509942;83,58765984;1,75;100
Male;65,00189643;157,5590241;1,651048169;71,46757116;1,62;116,48
Female;62,04403545;114,4787233;1,5759185;51,92667542;1,39;111,25
Female;64,0145859;136,7033875;1,625970482;62,00761352;1,36;91,16
Male;65,37932474;158,0720604;1,660634848;71,70028051;1,68;94,4
Male;70,96178771;181,0509843;1,802429408;82,12334506;1,48;57,82
Female;57,2330564;99,37128426;1,453719633;45,07405634;1,68;86,14
Female;66,13260527;153,5939525;1,679768174;69,66904493;1,76;161,28
Male;66,44641974;162,9410412;1,687739061;73,90881305;1,9;144,2
Male;68,92333665;193,9273604;1,750652751;87,96397101;1,44;112,8
Male;71,45441131;213,3365925;1,814942047;96,7678506;1,83;79,8
Female;63,70995948;135,8499247;1,618232971;61,62048931;1,34;78,12
Female;64,34746866;134,6333494;1,634425704;61,06866004;1,75;112,5
Female;64,8539766;158,445603;1,647291006;71,86971658;1,5;49
Male;69,41611942;194,3347513;1,763169433;88,14876042;1,81;58,95
Male;70,04064053;199,0376791;1,779032269;90,28197258;1,76;148,68
Female;65,65827642;139,4585873;1,667720221;63,25735113;1,74;117,8
Male;70,90374445;199,3623525;1,800955109;90,42924196;1,46;108,48
Female;61,10409173;135,0411989;1,55204393;61,25365746;1,69;52,36
Male;72,61446184;205,3742526;1,844407331;93,15619397;1,9;155,4
Female;65,06710723;135,7713608;1,652704524;61,58485332;1,73;59,04
Male;75,14690789;221,3292277;1,90873146;100,3932489;1,71;58,08
Female;63,36900376;131,0414027;1,609572696;59,43938042;1,4;58,5
Male;66,34013916;179,7716954;1,685039535;81,54306938;1,45;111,15
Male;68,59333554;176,9842511;1,742270723;80,27870591;1,76;68,04
Male;69,74491521;197,655268;1,771520846;89,65492146;1,33;40,67
Male;70,0758882;183,938857;1,77992756;83,43326208;1,49;124,74
Female;63,17397754;129,3325118;1,60461903;58,66424055;1,83;136,99
Female;61,91038153;118,7466544;1,572523691;53,8625764;1,69;84,49
Female;61,93005415;117,1926301;1,573023375;53,15768283;1,66;76,56
Male;69,60349808;193,7268956;1,767928851;87,87304171;1,36;83,42
Male;69,84456408;198,6302782;1,774051928;90,09717864;1,64;85,5
Female;62,14866931;131,1141265;1,5785762;59,47236738;1,41;100,1
Female;65,60410039;144,5089033;1,66634415;65,54813593;1,46;107,52
Male;68,05540022;176,2496593;1,728607166;79,94550067;1,84;155,44
Male;69,57143021;182,1541392;1,767114327;82,62372771;1,39;82,77
Male;73,52598433;214,9664592;1,867560002;97,5071457;1,62;71,68
Male;73,68336434;213,5466868;1,871557454;96,86314777;1,34;85,68
Male;76,01230001;235,4379661;1,93071242;106,792865;1,82;85,8
Female;59,56761985;130,1192456;1,513017544;59,02109699;1,41;67,34
Female;62,74347782;138,5579415;1,593684337;62,84882507;1,84;83,08
Male;68,69712366;171,14303;1,744906941;77,62917259;1,44;120,32
Male;69,14590899;202,6281961;1,756306088;91,9106037;1,6;137,5
Male;71,84330842;196,5058136;1,824820034;89,13353771;1,51;75,75
Male;68,34851551;167,9711105;1,736052294;76,1904141;1,39;49,84
Female;63,11858825;122,1151061;1,603212142;55,39048039;1,53;105,06
Male;68,25414488;178,9296041;1,73365528;81,16110319;1,58;123,12
Male;69,1678363;187,0224203;1,756863042;84,83194287;1,69;58,31
Male;70,05217747;200,8187373;1,779325308;91,08984699;1,83;86,45
Female;61,11349802;114,433436;1,55228285;51,90613344;1,79;107,07
Female;56,07869973;94,48837405;1,424398973;42,85920552;1,37;80,91
Female;61,61107106;128,1377413;1,564921205;58,12230176;1,89;151,51
Male;68,61863098;189,7021879;1,742913227;86,047465;1,7;75,6
Male;65,34676791;162,6877103;1,659807905;73,79390408;1,77;101,6
Male;67,39322854;185,5565551;1,711788005;84,1670376;1,88;88,32
Male;72,1219265;199,1208624;1,831896933;90,31970389;1,33;63,91
Male;65,95957778;160,6839166;1,675373276;72,88499855;1,43;79,98
Male;68,22960383;189,8419761;1,733031937;86,11087186;1,87;137
Male;69,00825946;196,0511888;1,75280979;88,92732337;1,64;135,66
Male;75,45632836;206,5035575;1,91659074;93,66843806;1,61;139,86
Female;63,13687094;117,3050058;1,603676522;53,20865559;1,86;95,2
Female;59,58732939;104,0461802;1,513518167;47,19455347;1,44;42,3
Female;62,65729403;121,087478;1,591495268;54,92435612;1,59;75,21
Female;65,97857729;141,1139305;1,675855863;64,00820218;1,74;155
Male;67,88200094;181,0462054;1,724202824;82,12117739;1,39;115,7
Male;71,45278016;196,1426309;1,814900616;88,96880081;1,42;111,32
Male;73,7888849;222,3975605;1,874237676;100,8778365;1,53;62,83
Female;55,73973682;108,1219685;1,415789315;49,04329994;1,74;148,8
Female;62,74526481;133,2928318;1,593729726;60,46061148;1,51;46,46
Female;66,54081342;150,9713583;1,690136661;68,47945621;1,33;79,68
Female;61,08382684;118,7438047;1,551529202;53,8612838;1,34;72,24
Male;72,13654594;214,5365688;1,832268267;97,31215069;1,73;99,63
Female;63,58027647;135,7802137;1,614939022;61,58886893;1,48;80,36
Female;68,27672544;177,0852419;1,734228826;80,32451457;1,49;56,43
Male;70,47416139;200,361282;1,790043699;90,88234876;1,62;58,24
Female;67,68432668;151,9386846;1,719181898;68,91822804;1,89;73,67
Male;71,42856858;184,3407473;1,814285642;83,61555646;1,84;89,78
Male;74,40319926;227,8249156;1,889841261;103,3396434;1,31;50,22
Female;63,89318789;135,6523004;1,622886972;61,53084843;1,84;166,16
Male;64,4613459;158,9004343;1,637318186;72,07602459;1,49;81,18
Male;69,2112071;183,0966242;1,75796466;83,05123171;1,33;44,82
Male;71,48407458;193,0097579;1,815695494;87,54775352;1,49;127,71
Male;73,03840861;209,4753881;1,855175579;95,01643774;1,74;59,52
Male;75,88543313;224,133192;1,927490002;101,6651058;1,87;158,92
Male;76,23936667;229,2947458;1,936479913;104,0063472;1,69;104,72
Female;61,64664118;134,4757731;1,565824686;60,99718463;1,5;104
Male;67,8053119;180,0045482;1,722254922;81,64868963;1,68;77,88
Male;69,67461416;177,5980091;1,7697352;80,55710185;1,62;90,72
Male;71,16440579;199,0429198;1,807575907;90,28434972;1,57;124,12
Male;73,20534236;220,6633873;1,859415696;100,0912288;1,58;64,8
Male;73,54269461;206,1003672;1,867984443;93,48555402;1,58;130,68
Female;64,40193458;139,1247994;1,635809138;63,10594749;1,85;151,2
Female;65,54483281;147,9931653;1,664838753;67,12857059;1,73;73,8
Female;66,53551113;155,370872;1,690001983;70,47504206;1,89;82,01
Female;63,8592792;154,2320941;1,622025692;69,95850109;1,71;148,83
Male;65,87915656;168,1748644;1,673330577;76,28283532;1,83;109,06
Female;64,32892277;140,1812677;1,633954638;63,58515345;1,75;118,75
Female;65,94331938;149,9639547;1,674960312;68,02250563;1,68;116,82
Male;66,16636328;165,5146074;1,680625627;75,07616304;1,75;156,25
Female;65,87564504;141,0181321;1,673241384;63,96474875;1,68;140,42
Male;68,93072908;186,7810035;1,750840519;84,72243805;1,69;142,8
Female;63,95357368;145,5203583;1,624420771;66,0069242;1,35;65,45
Male;67,52710166;167,2095862;1,715188382;75,84499249;1,5;77
Male;68,6329563;185,5380197;1,74327709;84,15863008;1,45;58,9
Male;72,21396335;205,3897607;1,834234669;93,16322833;1,65;139,15
Female;62,80749282;137,5800366;1,595310318;62,40525487;1,53;47,38
Female;63,06073505;133,943537;1,60174267;60,75576639;1,39;40,05
Female;65,94265808;157,0229869;1,674943515;71,22442877;1,82;121,44
Male;66,87536305;169,6356405;1,698634221;76,94543221;1,62;136,64
Male;70,22277824;185,9450077;1,783658567;84,34323673;1,35;47,6
Female;62,49437664;126,5156553;1,587357167;57,38653593;1,48;98
Male;68,27778676;195,1899302;1,734255784;88,53666304;1,9;100,8
Male;69,37803726;212,0170256;1,762202146;96,16930512;1,7;62,4
Male;68,13016807;194,9252711;1,730506269;88,41661569;1,42;48,76
Male;68,86006247;177,1310522;1,749045587;80,34529377;1,6;89,1
Male;68,89009494;194,6814346;1,749808411;88,30601332;1,44;92,12
Female;61,63989121;117,8486261;1,565653237;53,45523761;1,54;118,56
Male;68,08894311;173,8287649;1,729459155;78,84740145;1,78;145,92
Male;68,35948256;175,2608644;1,736330857;79,49699085;1,34;77,28
Male;69,20806784;184,9292931;1,757884923;83,88251634;1,55;119,7
Male;67,69430474;178,1591534;1,71943534;80,81163263;1,54;82,16
Male;70,56722389;205,2812962;1,792407487;93,11402966;1,41;61,88
Female;67,22512136;158,524337;1,707518083;71,90542972;1,42;46,92
Male;68,69476215;189,7425419;1,744846959;86,06576927;1,49;86,13
Female;63,30959493;144,0175193;1,608063711;65,3252479;1,9;142,8
Female;63,43076055;138,1956049;1,611141318;62,68447195;1,9;91
Female;65,50869485;164,4427784;1,663920849;74,58998958;1,33;57,27
Male;65,56280415;162,5219156;1,665295225;73,71870087;1,33;95,45
Male;67,16719433;158,4698959;1,706046736;71,88073565;1,55;135,45
Female;67,62791945;169,6879347;1,717749154;76,96915246;1,83;86,45
Male;74,82494531;220,3363669;1,900553611;99,94289486;1,88;57,96
Male;63,75082807;154,6660087;1,619271033;70,15532144;1,52;128,52
Female;63,80148415;144,9644863;1,620557697;65,75478491;1,61;57,72
Male;65,9085274;168,221009;1,674076596;76,30376616;1,79;94,17
Male;71,07901758;188,6029191;1,805407047;85,54884506;1,71;134,31
Female;61,72661019;117,3703205;1,567855899;53,23828184;1,73;72,57
Female;65,49934693;152,9270611;1,663683412;69,36654808;1,76;153,72
Female;65,92813228;139,5133521;1,67457456;63,28219203;1,45;49,4
Male;68,32366764;183,5868604;1,735421158;83,27359911;1,9;165,2
Male;73,43395339;218,6921;1,865222416;99,19706794;1,82;166,32
Female;57,79853105;112,3455782;1,468082689;50,95909707;1,77;101,6
Female;63,60015169;142,6828251;1,615443853;64,7198408;1,78;115,2
Male;71,26893074;189,3074613;1,810230841;85,86842003;1,79;122,55
Female;65,26841197;148,2010805;1,657817664;67,22287934;1,68;148,68
Male;69,24373223;186,434168;1,758790799;84,56511611;1,67;92,43
Male;69,91563736;219,3679167;1,775857189;99,50361324;1,62;70,56
Male;76,47287987;246,2323213;1,942411149;111,6891022;1,83;114,38
Female;61,5508608;122,8834374;1,563391864;55,7389896;1,79;112,23
Female;64,03448324;136,3799704;1,626475874;61,86091399;1,37;92,22
Female;66,79214738;142,8531182;1,696520543;64,79708445;1,55;110,25
Male;70,57876021;192,5032068;1,792700509;87,31798581;1,89;118,15
Female;62,01186034;122,7093844;1,575101253;55,66004049;1,83;93,1
Female;63,10998871;133,3526983;1,602993713;60,48776647;1,69;109,48
Female;64,8780388;149,8128816;1,647902186;67,95398002;1,6;140,8
Male;69,37532434;204,9735469;1,762133238;92,97443693;1,31;96,39
Male;70,03776116;190,7153681;1,778959133;86,50703581;1,61;55,5
Male;70,32909362;209,5852922;1,786358978;95,06628941;1,49;68,31
Female;60,79854323;111,8990152;1,544282998;50,75653951;1,63;58,76
Female;61,96305129;142,4048929;1,573861503;64,59377287;1,76;146,16
Male;67,94518308;176,9359552;1,72580765;80,25679926;1,46;71,04
Female;59,2644117;117,535232;1,505316057;53,31308444;1,45;114
Female;62,82604224;129,2867565;1,595781473;58,64348629;1,71;123,42
Female;63,16673849;130,7409331;1,604435158;59,3030897;1,89;132,05
Female;63,88944361;144,3759678;1,622791868;65,48783741;1,38;36,08
Female;64,75627991;137,3484712;1,64480951;62,30021857;1,75;92,5
Female;66,94383315;168,6237906;1,700373362;76,48646482;1,83;139,65
Male;68,09137436;181,644445;1,729520909;82,3925343;1,47;49,47
Male;68,46572392;188,079276;1,739029388;85,31132455;1,3;35,2
Male;65,36216531;158,8772062;1,660198999;72,0654885;1,69;105,91
Male;69,30812678;195,1764764;1,76042642;88,5305605;1,69;153,51
Male;66,39319245;165,0646095;1,686387088;74,87204743;1,37;55,68
Female;59,08666849;101,0371536;1,50080138;45,82968196;1,63;91,53
Female;62,41180235;142,6045292;1,58525978;64,68432637;1,49;102,96
Male;69,76290473;186,2367508;1,77197778;84,47556918;1,7;123,6
Male;71,20919422;196,1455062;1,808713533;88,97010502;1,72;91,5
Female;60,44224974;123,7304067;1,535233143;56,12316842;1,59;80,66
Female;60,4376929;136,5921864;1,5351174;61,95717355;1,86;160,48
Female;65,48763998;146,0601563;1,663386055;66,25177246;1,43;77,19
Female;65,95284076;166,7712201;1,675202155;75,64615297;1,87;163,03
Male;66,29589772;163,6040022;1,683915802;74,2095271;1,55;61,95
Male;66,35174153;160,3727387;1,685334235;72,74385063;1,83;133
Male;70,4417673;194,9017702;1,789220889;88,40595586;1,35;49,3
Male;68,14562101;197,4769298;1,730898774;89,57402861;1,76;110,88
Male;71,60673989;209,9649432;1,818811193;95,2384962;1,55;92,4
Female;64,10174255;125,1094827;1,628184261;56,74870677;1,8;63,7
Female;64,51634923;124,5924961;1,63871527;56,51420559;1,89;151,51
Male;66,29944081;159,2359878;1,684005797;72,2282291;1,34;103,32
Male;66,5607406;162,0180876;1,690642811;73,49016834;1,9;130,2
Male;68,79787905;186,8578388;1,747466128;84,75728995;1,31;98,82
Male;68,84301209;153,4680504;1,748612507;69,6119367;1,42;50,6
Female;66,61880448;159,1479584;1,692117634;72,18829963;1,81;144,1
Male;68,9146226;202,7377144;1,750431414;91,96028036;1,52;61,2
Male;69,52599428;161,9709376;1,765960255;73,46878146;1,6;125,4
Female;59,81653598;107,5799709;1,519340014;48,79745397;1,83;75,81
Female;62,36454965;128,4196255;1,584059561;58,25016229;1,5;40
Female;62,06942481;121,9612849;1,57656339;55,32070827;1,81;162,44
Male;64,92242306;158,4125594;1,649029546;71,85472826;1,84;127,3
Male;70,48275741;199,359224;1,790262038;90,4278229;1,6;61,6
Female;64,82157442;155,0089244;1,64646799;70,31086539;1,72;109,8
Male;67,72493598;180,0518562;1,720213374;81,67014818;1,47;88,27
Female;61,43468651;119,5991166;1,560441037;54,24924675;1,79;59,34
Male;74,54513694;218,4375679;1,893446478;99,08161412;1,75;125
Female;63,62357422;137,9046333;1,616038785;62,55248945;1,8;158,6
Female;65,34890877;137,4261339;1,659862283;62,33544578;1,55;67,2
Female;66,90285514;141,3175476;1,699332521;64,10056134;1,38;108,24
Female;68,75963603;153,6897385;1,746494755;69,71249273;1,3;80,8
Female;59,34746823;100,0920954;1,507425693;45,40101077;1,71;53,24
Male;67,90470093;176,6324795;1,724779404;80,119145;1,62;107,52
Male;68,32437947;183,2152093;1,735439239;83,10502101;1,64;46,74
Male;71,36636548;199,8815852;1,812705683;90,66476195;1,85;118,8
Female;62,51190196;139,4519594;1,58780231;63,25434477;1,34;77,28
Female;62,68627592;130,1204327;1,592231408;59,02163545;1,82;165
Female;60,30384144;109,2742315;1,531717573;49,56595765;1,88;118,68
Male;67,42985418;175,1243663;1,712718296;79,43507635;1,6;117,7
Male;72,60769741;221,1755961;1,844235514;100,3235628;1,77;81,28
Female;60,53183659;110,3637975;1,537508649;50,06017647;1,82;60,72
Female;64,33478806;161,746797;1,634103617;73,36711299;1,86;164,56
Male;68,37479525;184,6344135;1,736719799;83,7487612;1,79;148,35
Male;70,71743938;205,5496716;1,79622296;93,23576269;1,51;44,44
Male;74,97695265;248,8488727;1,904414597;112,8759499;1,85;126,9
Female;66,2094519;140,5064131;1,681720078;63,73263692;1,77;148,59
Female;68,31690564;160,443183;1,735249403;72,77580363;1,54;83,2
Male;69,66372523;177,2009288;1,769458621;80,37698926;1,83;139,65
Male;69,94810278;196,4737536;1,776681811;89,11899554;1,82;158,4
Male;70,47650533;197,0291787;1,790103235;89,37093213;1,59;106,82
Male;66,29642277;176,2527996;1,683929138;79,94692509;1,55;93,45
Male;68,50610095;164,4999186;1,740054964;74,61590794;1,54;57,2
Male;70,02604895;193,0897366;1,778661643;87,58403125;1,69;55,93
Female;66,25260405;150,0964548;1,682816143;68,08260666;1,66;140,36
Female;61,29985966;122,7405953;1,557016435;55,67419752;1,83;99,75
Female;63,57325177;130,4366407;1,614760595;59,16506499;1,76;71,82
Male;70,67969103;206,1198392;1,795264152;93,49438637;1,43;94,86
Female;60,42563414;130,6293677;1,534811107;59,25248449;1,59;103,55
Female;64,67232952;148,92441;1,64267717;67,55097608;1,54;56,16
Female;65,44910637;140,6086262;1,662407302;63,779;1,84;61,64
Male;66,17587032;176,4793431;1,680867106;80,04968349;1,9;130,2
Male;67,69845052;179,2870313;1,719540643;81,32322944;1,68;69,62
Male;68,12469153;186,9076616;1,730367165;84,7798892;1,86;152,32
Male;73,18794911;204,103817;1,858973907;92,57993408;1,58;99,36
Female;58,40402741;106,7711146;1,483462296;48,43056292;1,75;115
Female;63,46166489;128,9509609;1,611926288;58,49117197;1,6;48,4
Male;72,00173222;196,2144145;1,828843998;89,0013613;1,85;163,35
Female;62,26608471;134,3278919;1,581558552;60,93010684;1,59;140,61
Female;64,78985261;124,1725273;1,645662256;56,32371095;1,83;154,28
Female;65,84341746;161,7717286;1,672422803;73,37842177;1,54;75,92
Male;69,80629069;186,6735164;1,773079784;84,67368272;1,7;151,2
Male;72,43950075;230,2341099;1,839963319;104,4324356;1,47;38,8
Female;63,00648017;131,387133;1,600364596;59,59620104;1,33;56,44
Female;65,56737538;137,0223863;1,665411335;62,15230894;1,77;135,89
Female;66,38743529;124,277552;1,686240856;56,37134935;1,42;44,16
Male;71,71549797;220,273901;1,821573648;99,9145608;1,52;51
Male;72,93363933;224,3050792;1,852514439;101,7430725;1,68;148,68
Female;63,17153474;142,7477537;1,604556982;64,74929191;1,63;79,1
Female;63,97815169;135,2184696;1,625045053;61,33406609;1,74;133,92
Male;66,57816534;184,7558548;1,6910854;83,80384605;1,54;105,04
Male;68,3382369;182,6760417;1,735791217;82,8604587;1,3;90,4
Female;61,08267692;141,503098;1,551499994;64,18472558;1,9;79,8
